"Genome","# Biosynthetic Regions","# Biosynthetic Products","RiPPs","RiPPs:Proteusins","NRPS","PKSI","Other PKS","Saccharides","Terpenes","Other","Mean Completeness","Mean Contamination","Differential Coverage Index","CheckM Completeness","CheckM Contamination","CheckM Strain heterogeneity","Anvio Completion","Anvio Redundancy","# tRNAs (AA)","16S rRNA","16S rRNA (partial)","# CRISPRs","GTDB Taxonomy","Checkm Taxonomy","Anvio Domain","SpecI Species Cluster","mOTUs Species Cluster","dRep Species Cluster","Dereplication Representative Genome","Genome size","# scaffolds","N50 (scaffolds)","Longest scaffold","Coding density","GC Content","station","depth","depth layer","latitude","longitude","date","size fraction","temperature (°C)","oxygen (µmol/kg)","detected in the water column"
"MALA_SAMN05422140_METAG_DMBKAHMH","12","12","1","0","3","4","1","0","2","1","92.52","2.51","18","89.35","2.14","41.67","95.68","2.88","19","0","0","0","d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__","o__Actinomycetales","BACTERIA","cluster_3546","gom_000882","804_1",FALSE,"5603272","643","12171","63305","0.8961","0.6787","103","4013","BAT","21.0638","-150.3192","2011-05-16 00:00:00","0.8-20","1.162","134.3429",TRUE
"TARA_SAMEA4398387_METAG_OKGACJPI","11","12","0","0","5","1","1","0","1","4","92.95","2.66","11","90.22","1.73","33.33","95.68","3.6","17","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__","c__Betaproteobacteria","BACTERIA","cluster_1549","ref_mOTU_v25_01070","1539_1",FALSE,"5337174","547","14096","78044","0.8987","0.6084","TARA_210","5","EPI","61.5427","-55.9869","2013-10-27 10:16:00","<-0.22","5.2953","293.8467",TRUE
"MALA_SAMN05422140_METAG_LOIBJDFA","11","12","3","0","2","1","0","0","2","4","98.94","3.4","6","99.32","0.32","75","98.56","6.47","18","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Mameliella;s__","f__Rhodobacteraceae","BACTERIA","cluster_5092","gom_000911","1295_1",FALSE,"5323277","85","134026","378776","0.9024","0.6484","103","4013","BAT","21.0638","-150.3192","2011-05-16 00:00:00","0.8-20","1.162","134.3429",TRUE
"TARA_SAMEA4397586_METAG_OLNPJHKL","10","12","1","0","6","1","1","0","3","0","97.14","1.4","1","99.32","1.36","0","94.96","1.44","21","0","1","0","d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__Arctic95D-9;s__","k__Bacteria","BACTERIA","cluster_5878","gom_004236","258_0",TRUE,"5739155","49","271377","636388","0.9119","0.5401","TARA_188","5","EPI","78.2518","91.8557","2013-08-15 00:30:00","<-0.22","-1.6497","388.3039",TRUE
"TARA_SAMEA2622801_METAG_JBCDELJO","10","12","2","0","3","3","0","0","2","2","96.72","5.5","4","94.16","10.29","0","99.28","0.72","19","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HK1;f__;g__;s__","c__Gammaproteobacteria","BACTERIA","cluster_3169","meta_mOTU_v25_13860","147_1",TRUE,"6086124","83","161952","445253","0.905","0.5885","TARA_124","120","EPI","-9.0714","-140.5973","2011-08-05 17:31:00","0.45-0.8","24.814","172.4247",TRUE
"MALA_SAMN05422148_METAG_IFLPOAIP","9","12","2","0","6","3","0","0","0","1","99.08","0.65","3","98.89","1.3","0","99.28","0","19","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Ketobacteraceae;g__Ketobacter;s__","c__Gammaproteobacteria","BACTERIA","cluster_2933","gom_000913","425_1",TRUE,"5390524","35","447289","1520053","0.9025","0.5007","65","4001","BAT","-30.3327","103.3075","2011-09-03 00:00:00","0.2-0.8","0.8069","186.0802",TRUE
"TARA_SAMEA2621101_METAG_KHHLCHNL","8","12","1","0","3","1","1","0","2","4","97.16","11.58","6","96.49","8.77","26.32","97.84","14.39","19","0","0","0","d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__UBA845;s__UBA845 sp002711995","k__Bacteria","BACTERIA","cluster_2088","gom_003525","2989_1",FALSE,"3686796","21","349282","440842","0.927","0.4017","TARA_070","800","MES","-20.4075","-3.1641","2010-09-21 11:57:00","0.45-0.8","4.1882","161.9253",TRUE
"TARA_SAMEA2621099_METAG_BFJFPEMJ","8","12","1","0","3","1","1","0","2","4","97.16","11.58","6","96.49","8.77","26.32","97.84","14.39","19","0","0","0","d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__UBA845;s__UBA845 sp002711995","k__Bacteria","BACTERIA","cluster_2088","gom_003525","2989_1",FALSE,"3689768","20","349690","470486","0.9265","0.4017","TARA_070","800","MES","-20.4075","-3.1641","2010-09-21 11:57:00","0.22-0.45","4.1882","161.9253",TRUE
"TARA_SAMEA2620666_METAG_OJMAHLBC","11","11","6","0","4","0","0","0","0","1","94.34","2","7","93.72","2.56","25","94.96","1.44","19","0","0","7","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Tistrellales;f__Tistrellaceae;g__Tistrella;s__Tistrella mobilis","o__Rhodospirillales","BACTERIA","cluster_3913","ref_mOTU_v25_01934","1098_1",FALSE,"5838156","826","9137","37542","0.9048","0.6808","TARA_056","1000","MES","-15.3379","43.2948","2010-06-26 07:12:00","0.22-3","6.1958","88.8898",TRUE
"TARA_SAMEA2620756_METAG_MAJFFPAD","11","11","9","0","0","0","0","0","2","0","73.6","0.61","8","81.74","1.22","50","65.47","0","15","0","0","0","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp002693285","p__Cyanobacteria","BACTERIA","cluster_4016","gom_001175","217_1",TRUE,"1929003","326","7535","28523","0.9108","0.5892","TARA_062","5","EPI","-22.3368","40.3412","2010-07-03 08:09:00","0.22-3",NA,NA,TRUE
"TARA_SAMEA4396941_METAG_AOBPNINP","10","11","2","1","5","1","1","0","1","1","78.3","1.69","5","77.45","0.5","100","79.14","2.88","18","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Bin95;f__Bin95;g__;s__","o__Rhodospirillales","BACTERIA","cluster_5535","ref_mOTU_v25_01070","1099_0",TRUE,"4579894","617","9743","38928","0.879","0.6892","TARA_158","5","EPI","67.141","0.2355","2013-06-03 07:31:00","<-0.22","8.4745","311.7827",TRUE
"TARA_SAMEA4397666_METAG_MHPADDOO","10","11","3","0","1","0","0","0","3","4","86.69","0.97","22","89.93","0.5","0","83.45","1.44","19","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__","o__Rhodospirillales","BACTERIA","cluster_1522","gom_001740","1400_1",FALSE,"3997478","38","195580","647400","0.9266","0.5717","TARA_189","5","EPI","77.9028","117.1545","2013-08-27 01:53:00","<-0.22","0.1015","363.6485",TRUE
"TARA_SAMEA4397920_METAG_NHFLOOAL","10","11","3","0","1","0","0","0","2","5","92.17","0.61","22","98.01","0.5","0","86.33","0.72","19","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__","o__Rhodospirillales","BACTERIA","cluster_1522","gom_001740","1400_1",FALSE,"4549269","5","2439553","2439553","0.9255","0.5731","TARA_194","35","EPI","73.3275","-168.8142","2013-09-12 03:59:00","<-0.22","-0.9878","396.8481",TRUE
"TARA_SAMEA2621779_METAG_BFIFFBPD","10","11","8","0","0","0","1","0","2","0","92.2","2.22","14","93.75","0.85","50","90.65","3.6","18","0","0","0","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp003210315","p__Cyanobacteria","BACTERIA","cluster_4643","gom_001330","185_1",FALSE,"2287720","156","29110","102573","0.8905","0.5356","TARA_093","5","EPI","-34.0614","-73.1066","2011-03-12 11:34:00","0.22-3","18.123","243.0408",TRUE
"TARA_SAMEA2621812_METAG_MOHOOAMM","10","11","8","0","0","0","1","0","2","0","92.92","02.06","15","93.03","1.24","66.67","92.81","2.88","18","0","0","0","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp003210315","p__Cyanobacteria","BACTERIA","cluster_4643","gom_001330","185_1",TRUE,"2245356","168","21863","122181","0.892","0.5374","TARA_093","35","EPI","-33.9116","-73.0537","2011-03-12 19:36:00","0.22-3","15.3769","227.7609",TRUE
"MALA_SAMN05422140_METAG_JIDOJPBB","10","11","1","0","1","1","0","0","2","6","96.45","1.69","11","97.22","0.5","20","95.68","2.88","15","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Puniceibacterium;s__","f__Rhodobacteraceae","BACTERIA","cluster_5094","gom_000912","1293_1",FALSE,"4580312","163","45658","163309","0.8995","0.6606","103","4013","BAT","21.0638","-150.3192","2011-05-16 00:00:00","0.8-20","1.162","134.3429",TRUE
"TARA_SAMEA4396941_METAG_CLEKMJLB","9","11","0","0","3","0","2","0","1","5","94.42","2.44","10","93.15","1.28","25","95.68","3.6","16","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__","c__Betaproteobacteria","BACTERIA","cluster_1549","gom_001593","1539_1",TRUE,"5300667","439","19517","71057","0.9086","0.6089","TARA_158","5","EPI","67.141","0.2355","2013-06-03 07:31:00","<-0.22","8.4745","311.7827",TRUE
"TARA_SAMEA4397174_METAG_EGMDODDO","9","11","0","0","4","3","1","0","2","1","96.85","1.8","4","98.75","0","0","94.96","3.6","20","0","0","0","d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula_A;s__","k__Bacteria","BACTERIA","cluster_5555","gom_004113","1410_0",TRUE,"9072330","88","187181","504963","0.8589","0.5497","TARA_168","40","EPI","72.5432","44.102","2013-07-01 12:34:00","<-0.22","3.8245","326.3609",TRUE
"TARA_SAMEA2621107_METAG_NAIODLKO","9","11","2","0","1","1","0","0","2","5","99.5","0.2","34","99","0.4","50","100","0","16","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseovarius;s__Roseovarius mucosus","f__Rhodobacteraceae","BACTERIA","cluster_12","ref_mOTU_v25_07833","1241_1",FALSE,"3737869","34","168400","427023","0.9185","0.6228","TARA_070","800","MES","-20.4075","-3.1641","2010-09-21 11:57:00","<-0.22","4.1882","161.9253",TRUE
"TARA_SAMEA4396515_METAG_COJOLNON","9","11","2","0","2","3","0","0","2","2","83.86","0.36","7","95.78","0","0","71.94","0.72","18","0","0","2","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Thalassospiraceae;g__Thalassospira;s__","o__Rhodospirillales","BACTERIA","cluster_2345","gom_001558","891_1",FALSE,"4912076","83","99264","171651","0.8811","0.5359","TARA_155","40","EPI","54.5451","-16.7943","2013-05-25 09:07:00","<-0.22","10.7902","266.4731",TRUE
"TARA_SAMEA2623403_METAG_OKECKDIK","9","11","1","0","2","2","0","0","1","5","99.22","1.62","2","99.15","1.81","0","99.28","1.44","19","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Antarctobacter;s__Antarctobacter heliothermus_B","f__Rhodobacteraceae","BACTERIA","cluster_2369","gom_003931","1294_1",FALSE,"5171319","50","289553","547831","0.8955","0.6152","TARA_138","450","MES","6.3559","-103.0598","2011-12-11 20:37:00","<-0.22","8.1499","1.0133",TRUE
"TARA_SAMEA4397023_METAG_NKKALNMO","9","11","2","0","2","3","0","0","2","2","99.64","0.36","9","100","0","0","99.28","0.72","18","0","0","4","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Thalassospiraceae;g__Thalassospira;s__","o__Rhodospirillales","BACTERIA","cluster_2345","gom_001558","891_1",FALSE,"5185373","87","100564","318845","0.881","0.5364","TARA_158","651","MES","67.1675","0.2177","2013-06-04 09:05:00","<-0.22","0.225","295.3109",TRUE
"TARA_SAMEA4397051_METAG_BDIOPMOI","9","11","2","0","2","3","0","0","2","2","99.64","0.36","7","100","0","0","99.28","0.72","19","0","0","3","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Thalassospiraceae;g__Thalassospira;s__","o__Rhodospirillales","BACTERIA","cluster_2345","gom_001558","891_1",TRUE,"5564570","48","237405","490431","0.8832","0.5347","TARA_163","5","EPI","76.1825","1.3918","2013-06-09 07:39:00","<-0.22","1.8996","363.0008",TRUE
"TARA_SAMEA4398432_METAG_EGCBDMCB","9","11","2","0","2","3","0","0","2","2","99.64","0.36","7","100","0","0","99.28","0.72","18","0","0","5","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Thalassospiraceae;g__Thalassospira;s__","o__Rhodospirillales","BACTERIA","cluster_2345","gom_001558","891_1",FALSE,"5321674","45","197551","490431","0.8819","0.5358","TARA_210","391","MES","61.5754","-55.9846","2013-10-27 16:30:00","<-0.22","4.7914","271.8744",TRUE
"TARA_SAMEA2620967_METAG_GMOMFAHB","9","11","2","0","1","1","0","0","2","5","90.88","1.38","33","96.14","1.33","11.11","85.61","1.44","15","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseovarius;s__Roseovarius mucosus","f__Rhodobacteraceae","BACTERIA","cluster_12","ref_mOTU_v25_07833","1241_1",FALSE,"3713631","150","41265","183261","0.9186","0.6229","TARA_066","30","EPI","-34.8901","18.0459","2010-07-15 15:36:00","<-0.22","15.014","239.7911",TRUE
"TARA_SAMEA4396988_METAG_MGOBBFJM","9","11","2","0","2","3","0","0","2","2","88.76","0.36","7","94.8","0","0","82.73","0.72","16","0","0","1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Thalassospiraceae;g__Thalassospira;s__","o__Rhodospirillales","BACTERIA","cluster_2345","gom_001558","891_1",FALSE,"4747159","207","35353","196551","0.8648","0.5381","TARA_158","25","EPI","67.161","0.3964","2013-06-03 15:27:00","<-0.22","6.7349","304.0473",TRUE
"TARA_SAMEA2621191_METAG_JOABIJEI","9","11","2","0","1","1","0","0","2","5","99.65","0.12","34","99.3","0.25","50","100","0","18","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseovarius;s__Roseovarius mucosus","f__Rhodobacteraceae","BACTERIA","cluster_12","ref_mOTU_v25_07833","1241_1",TRUE,"3842590","25","284249","794729","0.9171","0.6217","TARA_072","800","MES","-8.7986","-17.9034","2010-10-06 07:58:00","<-0.22","4.6417","143.2736",TRUE
"TARA_SAMEA2623327_METAG_CFOJFPKH","9","11","1","0","2","2","0","0","1","5","99.36","1.62","2","99.45","1.81","0","99.28","1.44","19","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Antarctobacter;s__Antarctobacter heliothermus_B","f__Rhodobacteraceae","BACTERIA","cluster_2369","gom_003931","1294_1",TRUE,"5157586","51","245150","547936","0.8954","0.6152","TARA_137","375","MES","14.2025","-116.6433","2011-12-03 14:31:00","<-0.22","8.8871","0.8323",TRUE
"TARA_SAMEA4398001_METAG_BPLHNGEK","9","11","2","0","2","3","0","0","2","2","99.64","0.36","7","100","0","0","99.28","0.72","19","0","0","3","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Thalassospiraceae;g__Thalassospira;s__","o__Rhodospirillales","BACTERIA","cluster_2345","gom_001558","891_1",FALSE,"5182748","40","176369","453221","0.8817","0.5366","TARA_201","441","MES","74.305","-85.6552","2013-09-29 16:37:00","<-0.22","0.994","233.314",TRUE
"TARA_SAMEA2622801_METAG_LKEPJGOM","9","11","2","0","3","2","0","0","4","0","98.94","1.38","2","99.32","02.03","0","98.56","0.72","20","0","1","0","d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__GCA-2715965;g__GCA-2715965;s__GCA-2715965 sp002715965","k__Bacteria","BACTERIA","cluster_3176","gom_001469","2426_1",TRUE,"6061258","173","57325","159006","0.9038","0.5693","TARA_124","120","EPI","-9.0714","-140.5973","2011-08-05 17:31:00","0.45-0.8","24.814","172.4247",TRUE
"TARA_SAMEA4396515_METAG_LHKCPCKJ","8","11","1","0","4","2","1","0","1","2","84.62","0.86","27","97.29","01.01","66.67","71.94","0.72","18","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Nisaeales;f__Nisaeaceae;g__Nisaea;s__","c__Alphaproteobacteria","BACTERIA","cluster_2200","gom_001038","4700_1",FALSE,"4665809","79","99936","363055","0.9086","0.6103","TARA_155","40","EPI","54.5451","-16.7943","2013-05-25 09:07:00","<-0.22","10.7902","266.4731",TRUE
"TARA_SAMEA4397023_METAG_GNKOCKOD","8","11","1","0","4","2","1","0","1","2","92.08","0.36","27","97.83","0","0","86.33","0.72","19","0","0","1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Nisaeales;f__Nisaeaceae;g__Nisaea;s__","c__Alphaproteobacteria","BACTERIA","cluster_2200","gom_001038","4700_1",FALSE,"4838040","15","456091","1067329","0.907","0.6094","TARA_158","651","MES","67.1675","0.2177","2013-06-04 09:05:00","<-0.22","0.225","295.3109",TRUE
"TARA_SAMEA2622765_METAG_MHBAPCGP","8","11","0","0","2","2","0","0","1","6","93.5","0.48","5","97.78","0.95","75","89.21","0","19","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Stappiaceae;g__Stappia;s__Stappia sp002722295","o__Rhizobiales","BACTERIA","cluster_2752","gom_001464","1104_1",TRUE,"4312632","203","32684","189833","0.8903","0.6626","TARA_124","5","EPI","-9.1504","-140.5216","2011-08-04 18:33:00","0.45-0.8","26.5724","190.3782",TRUE
"TARA_SAMEA4398360_METAG_HILDAENI","8","11","1","0","4","2","1","0","1","2","92.08","0.36","27","97.83","0","0","86.33","0.72","19","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Nisaeales;f__Nisaeaceae;g__Nisaea;s__","c__Alphaproteobacteria","BACTERIA","cluster_2200","gom_001038","4700_1",FALSE,"4818191","17","393306","1441571","0.9065","0.6086","TARA_209","351","MES","64.7","-52.996","2013-10-23 17:36:00","<-0.22","4.2017","273.0283",TRUE
"TARA_SAMEA4396988_METAG_PNLKKADL","8","11","1","0","4","2","1","0","1","2","100","4.82","27","100","1.73","64.29","100","7.91","20","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Nisaeales;f__Nisaeaceae;g__Nisaea;s__","c__Alphaproteobacteria","BACTERIA","cluster_2200","gom_001038","4700_1",FALSE,"4787219","19","584055","959532","0.9068","0.6094","TARA_158","25","EPI","67.161","0.3964","2013-06-03 15:27:00","<-0.22","6.7349","304.0473",TRUE
"TARA_SAMEA4398315_METAG_BPOJMCNG","8","11","1","0","2","1","1","0","1","5","99.18","0.92","7","99.09","0.4","0","99.28","1.44","21","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__Paracoccus sp000967825","f__Rhodobacteraceae","BACTERIA","cluster_2428","ref_mOTU_v25_02957","1278_1",TRUE,"3568789","22","247277","443591","0.9162","0.6752","TARA_209","5","EPI","64.7127","-53.0106","2013-10-23 10:25:00","<-0.22","2.4961","323.9016",TRUE
"TARA_SAMEA4397118_METAG_AANKMKOK","10","10","2","0","2","1","1","0","2","2","97.43","2.22","8","97.73","2.27","100","97.12","2.16","20","0","0","0","d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA2386;f__UBA2386;g__GCA-2684655;s__","k__Bacteria","BACTERIA","cluster_1596","gom_001703","50_1",FALSE,"8462846","51","248485","537531","0.9048","0.6309","TARA_168","5","EPI","72.5128","44.0775","2013-07-01 03:20:00","<-0.22","7.4877","299.0073",TRUE
"TARA_SAMEA2623135_METAG_GANIGMCO","10","10","1","0","0","0","3","0","2","4","89.11","02.06","3","88.29","2.68","33.33","89.93","1.44","16","0","0","0","d__Bacteria;p__Bdellovibrionota_B;c__Oligoflexia;o__Oligoflexales;f__Oligoflexaceae;g__;s__","k__Bacteria","BACTERIA","cluster_6257","gom_003899","1867_0",TRUE,"5593963","691","10431","54389","0.8693","0.4307","TARA_133","45","EPI","35.4002","-127.7499","2011-10-19 00:09:00","0.22-3","13.8745","236.1591",TRUE
"TARA_SAMEA4396489_METAG_KKGDMKHA","9","10","4","1","0","0","0","0","2","4","92.22","1.73","1","98.84","0.58","0","85.61","2.88","18","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Hoeflea;s__","o__Rhizobiales","BACTERIA","cluster_5609","gom_004033","1087_0",TRUE,"5273883","68","228750","753743","0.8856","0.6471","TARA_155","751","MES","54.5742","-16.8345","2013-05-24 13:15:00","<-0.22","8.9236","208.7618",TRUE
"TARA_SAMEA4397295_METAG_NFMMNHJF","9","10","3","0","2","0","0","0","1","4","98.28","3.13","12","97.29","4.82","6.9","99.28","1.44","21","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__UBA11873;s__","c__Gammaproteobacteria","BACTERIA","cluster_1610","gom_001759","288_1",TRUE,"5859877","163","63350","173270","0.8902","0.6227","TARA_173","35","EPI","78.9354","79.0604","2013-07-08 11:00:00","<-0.22","-1.2978","348.0006",TRUE
"TARA_SAMEA2619815_METAG_NCFDDDLL","9","10","0","0","3","2","2","0","2","1","95.28","2.98","1","96.33","2.35","50","94.24","3.6","20","0","0","0","d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__","k__Bacteria","BACTERIA","cluster_5658","gom_003323","2424_0",TRUE,"7281940","146","116083","381653","0.8841","0.5643","TARA_031","5","EPI","27.16","34.835","2010-01-09 07:15:00","<-0.22","25.0281","189.9168",TRUE
"TARA_SAMEA4397536_METAG_KCPGCKGA","9","10","1","0","2","1","1","0","0","5","37.83","0.75","22","75.65","1.5","75","0","0","15","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter_C;s__Sulfitobacter_C sp000620505","f__Rhodobacteraceae","BLANK","cluster_1504","ref_mOTU_v25_04204","1264_2",FALSE,"3590357","523","8493","51992","0.9135","0.6211","TARA_180","30","EPI","74.8283","76.2096","2013-07-18 08:27:00","<-0.22","-1.5335","356.2239",TRUE
"TARA_SAMEA2622738_METAG_EAPOPCAE","9","10","2","0","3","1","0","0","0","4","86.25","2.96","12","86.17","4.48","10","86.33","1.44","13","0","0","1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Ketobacteraceae;g__Ketobacter;s__Ketobacter sp002471665","c__Gammaproteobacteria","BACTERIA","cluster_1656","meta_mOTU_v25_14491","704_1",FALSE,"4570205","839","6275","37713","0.9191","0.544","TARA_123","150","EPI","-8.9109","-140.2845","2011-08-01 17:52:00","0.45-0.8","21.9737","158.1841",TRUE
"TARA_SAMEA4398432_METAG_IFLIFCAK","9","10","3","0","1","1","0","0","2","3","99.28","0","8","100","0","0","98.56","0","18","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Thalassospiraceae;g__Thalassospira;s__Thalassospira alkalitolerans","o__Rhodospirillales","BACTERIA","cluster_2433","ref_mOTU_v25_07848","893_1",FALSE,"4764663","37","228698","668417","0.8884","0.5309","TARA_210","391","MES","61.5754","-55.9846","2013-10-27 16:30:00","<-0.22","4.7914","271.8744",TRUE
"TARA_SAMEA4397586_METAG_MLANKLIE","9","10","4","0","1","0","1","0","1","3","96.2","3.91","2","96","3.5","31.25","96.4","4.32","17","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__Sphingopyxis bauzanensis","o__Sphingomonadales","BACTERIA","cluster_5875","gom_004235","1053_0",TRUE,"4008324","400","14825","79506","0.8944","0.6346","TARA_188","5","EPI","78.2518","91.8557","2013-08-15 00:30:00","<-0.22","-1.6497","388.3039",TRUE
